ReceiptHeaderId,Type,AccountSlRef,DlRef,Number,Date,CurrencyRef,Description,Description_En,Discount,TotalAmount,ItemType,State,CreatorForm,Creator,CreationDate,LastModifier,LastModificationDate,Version,Rate,CashRef,Amount,AmountInBaseCurrency,FiscalYearRef,VoucherRef,DiscountRate,DiscountInBaseCurrency,TotalAmountInBaseCurrency,Guid,ReceiptAmount
8310,1,799,58,376,2026-04-23 00:00:00,1,واريز به ملي مارينا توسط خانم ملتجي ,واريز به ملي مارينا توسط خانم ملتجي ,0.0000,17000000.0000,8,1,0,11,2026-06-15 11:01:10,11,2026-06-15 11:01:10,1,1.0000000000000000,1,0.0000,0.0000,1,,1.0000000000000000,0.0000,17000000.0000,,17000000.0000
8312,1,799,26,377,2026-04-24 00:00:00,1,بابت فروش 1405/02/04 وجه نقد,بابت فروش 1405/02/04 وجه نقد,0.0000,27500000.0000,1,2,0,11,2026-06-15 13:29:35,11,2026-06-15 13:32:09,2,1.0000000000000000,1,27500000.0000,27500000.0000,1,942,1.0000000000000000,0.0000,27500000.0000,,27500000.0000
8313,1,799,169,378,2026-04-25 00:00:00,1,بابت فروش 1405/02/04 سجاد شيراني فاكتور 17686,بابت فروش 1405/02/04 سجاد شيراني فاكتور 17686,0.0000,9400000.0000,8,2,0,11,2026-06-15 13:30:38,11,2026-06-15 13:32:09,2,1.0000000000000000,1,0.0000,0.0000,1,943,1.0000000000000000,0.0000,9400000.0000,,9400000.0000
8314,1,799,49,379,2026-04-25 00:00:00,1,بابت فروش 1405/02/04 ماه طلا پديدار فاكتور 18116,بابت فروش 1405/02/04 ماه طلا پديدار فاكتور 18116,0.0000,9760000.0000,8,2,0,11,2026-06-15 13:31:18,11,2026-06-15 13:32:09,2,1.0000000000000000,1,0.0000,0.0000,1,943,1.0000000000000000,0.0000,9760000.0000,,9760000.0000
8315,1,799,26,380,2026-04-25 00:00:00,1,بابت فروش 1405/02/05 وجه نقد,بابت فروش 1405/02/05 وجه نقد,0.0000,25600000.0000,1,2,0,11,2026-06-15 15:00:02,11,2026-06-15 15:04:01,3,1.0000000000000000,1,25600000.0000,25600000.0000,1,950,1.0000000000000000,0.0000,25600000.0000,,25600000.0000
8316,1,799,88,381,2026-04-25 00:00:00,1,بابت فروش 1405/02/05 وجه نقد بهزاد فاضلي فاكتور 18317,بابت فروش 1405/02/05 وجه نقد بهزاد فاضلي فاكتور 18317,0.0000,6950000.0000,1,2,0,11,2026-06-15 15:00:45,11,2026-06-15 15:04:01,3,1.0000000000000000,1,6950000.0000,6950000.0000,1,950,1.0000000000000000,0.0000,6950000.0000,,6950000.0000
8317,1,799,54,382,2026-04-26 00:00:00,1,بابت فروش 1405/02/05 احمد امامي فاكتور 18296,بابت فروش 1405/02/05 احمد امامي فاكتور 18296,0.0000,3440000.0000,8,2,0,11,2026-06-15 15:01:34,11,2026-06-15 15:04:02,3,1.0000000000000000,1,0.0000,0.0000,1,951,1.0000000000000000,0.0000,3440000.0000,,3440000.0000
8318,1,799,47,383,2026-04-26 00:00:00,1,بابت فروش 1405/02/05 متين شمس فاكتور 18407,بابت فروش 1405/02/05 متين شمس فاكتور 18407,0.0000,5780000.0000,8,2,0,11,2026-06-15 15:02:14,11,2026-06-15 15:04:02,2,1.0000000000000000,1,0.0000,0.0000,1,951,1.0000000000000000,0.0000,5780000.0000,,5780000.0000
8319,1,799,205,384,2026-04-27 00:00:00,1,بابت فروش 1405/02/06 برديا رفيعيان فاكتور 18797,بابت فروش 1405/02/06 برديا رفيعيان فاكتور 18797,0.0000,5200000.0000,8,2,0,11,2026-06-15 16:26:55,11,2026-06-15 16:30:57,3,1.0000000000000000,1,0.0000,0.0000,1,956,1.0000000000000000,0.0000,5200000.0000,,5200000.0000
8320,1,799,27,385,2026-04-27 00:00:00,1,بابت فروش 1405/02/06 مهدي موسوي فاكتور 19047,بابت فروش 1405/02/06 مهدي موسوي فاكتور 19047,0.0000,6600000.0000,8,2,0,11,2026-06-15 16:27:37,11,2026-06-15 16:30:57,3,1.0000000000000000,1,0.0000,0.0000,1,956,1.0000000000000000,0.0000,6600000.0000,,6600000.0000
8321,1,799,71,386,2026-04-27 00:00:00,1,بابت فروش 1405/02/06 ساناز كيوان داريان فاكتور 18847,بابت فروش 1405/02/06 ساناز كيوان داريان فاكتور 18847,0.0000,2400000.0000,8,2,0,11,2026-06-15 16:28:23,11,2026-06-15 16:30:57,2,1.0000000000000000,1,0.0000,0.0000,1,956,1.0000000000000000,0.0000,2400000.0000,,2400000.0000
8322,1,799,26,387,2026-04-26 00:00:00,1,بابت فروش 1405/02/06 وجه نقد,بابت فروش 1405/02/06 وجه نقد,0.0000,7100000.0000,1,2,0,11,2026-06-15 16:28:58,11,2026-06-15 16:30:57,2,1.0000000000000000,1,7100000.0000,7100000.0000,1,955,1.0000000000000000,0.0000,7100000.0000,,7100000.0000
8323,1,799,26,388,2026-04-27 00:00:00,1,بابت فروش 1405/02/07 وجه نقد,بابت فروش 1405/02/07 وجه نقد,0.0000,30000000.0000,1,2,0,11,2026-06-16 12:25:17,11,2026-06-16 12:27:38,2,1.0000000000000000,1,30000000.0000,30000000.0000,1,967,1.0000000000000000,0.0000,30000000.0000,,30000000.0000
8324,1,799,71,389,2026-04-28 00:00:00,1,بابت فروش 1405/02/07 ساناز كيوان داريان فاكتور 19443 و 19502,بابت فروش 1405/02/07 ساناز كيوان داريان فاكتور 19443 و 19502,0.0000,14150000.0000,8,2,0,11,2026-06-16 12:26:53,11,2026-06-16 12:27:38,2,1.0000000000000000,1,0.0000,0.0000,1,968,1.0000000000000000,0.0000,14150000.0000,,14150000.0000
8325,1,799,26,390,2026-04-28 00:00:00,1,بابت فروش 1405/02/08 وجه نقد,بابت فروش 1405/02/08 وجه نقد,0.0000,8000000.0000,1,2,0,11,2026-06-16 15:03:53,11,2026-06-16 15:09:26,2,1.0000000000000000,1,8000000.0000,8000000.0000,1,972,1.0000000000000000,0.0000,8000000.0000,,8000000.0000
8326,1,799,47,391,2026-04-29 00:00:00,1,بابت فروش 1405/02/08 متين شمس فاكتور 20045,بابت فروش 1405/02/08 متين شمس فاكتور 20045,0.0000,2400000.0000,8,2,0,11,2026-06-16 15:08:03,11,2026-06-22 14:14:42,5,1.0000000000000000,1,0.0000,0.0000,1,1046,1.0000000000000000,0.0000,2400000.0000,,2400000.0000
8327,1,799,26,392,2026-04-29 00:00:00,1,بابت فروش 1405/02/09 وجه نقد,بابت فروش 1405/02/09 وجه نقد,0.0000,14000000.0000,1,2,0,11,2026-06-16 16:04:42,11,2026-06-16 16:08:38,2,1.0000000000000000,1,14000000.0000,14000000.0000,1,977,1.0000000000000000,0.0000,14000000.0000,,14000000.0000
8328,1,799,92,393,2026-04-30 00:00:00,1,بابت فروش 1405/02/09  جواد زماني فاكتور 20559,بابت فروش 1405/02/09  جواد زماني فاكتور 20559,0.0000,2700000.0000,8,2,0,11,2026-06-16 16:05:43,11,2026-06-16 16:08:39,2,1.0000000000000000,1,0.0000,0.0000,1,978,1.0000000000000000,0.0000,2700000.0000,,2700000.0000
8329,1,799,41,394,2026-04-29 00:00:00,1,بابت فروش 1405/02/09  رضا شمس فاكتور 20596,بابت فروش 1405/02/09  رضا شمس فاكتور 20596,0.0000,2160000.0000,8,2,0,11,2026-06-16 16:06:25,11,2026-06-16 16:08:38,2,1.0000000000000000,1,0.0000,0.0000,1,977,1.0000000000000000,0.0000,2160000.0000,,2160000.0000
8330,1,799,58,395,2026-04-29 00:00:00,1,بابت فروش 1405/02/09  مارينا حلبيان فر فاكتور 20597,بابت فروش 1405/02/09  مارينا حلبيان فر فاكتور 20597,0.0000,2400000.0000,8,2,0,11,2026-06-16 16:07:08,11,2026-06-16 16:08:38,2,1.0000000000000000,1,0.0000,0.0000,1,977,1.0000000000000000,0.0000,2400000.0000,,2400000.0000
8331,1,799,26,396,2026-04-30 00:00:00,1,بابت فروش 1405/02/10 وجه نقد,بابت فروش 1405/02/10 وجه نقد,0.0000,4000000.0000,1,2,0,11,2026-06-16 16:34:26,11,2026-06-16 16:34:41,2,1.0000000000000000,1,4000000.0000,4000000.0000,1,980,1.0000000000000000,0.0000,4000000.0000,,4000000.0000
8332,1,799,26,397,2026-05-01 00:00:00,1,بابت فروش 1405/02/11 وجه نقد,بابت فروش 1405/02/11 وجه نقد,0.0000,8300000.0000,1,2,0,11,2026-06-17 13:28:44,11,2026-06-17 13:31:02,2,1.0000000000000000,1,8300000.0000,8300000.0000,1,987,1.0000000000000000,0.0000,8300000.0000,,8300000.0000
8333,1,799,169,398,2026-05-02 00:00:00,1,بابت فروش 1405/02/11 سجاد شيراني فاكتور 21655,بابت فروش 1405/02/11 سجاد شيراني فاكتور 21655,0.0000,9600000.0000,8,2,0,11,2026-06-17 13:29:39,11,2026-06-17 13:31:02,2,1.0000000000000000,1,0.0000,0.0000,1,988,1.0000000000000000,0.0000,9600000.0000,,9600000.0000
8334,1,799,71,399,2026-05-02 00:00:00,1,بابت فروش 1405/02/11 ساناز كيوان داريان فاكتور 21745,بابت فروش 1405/02/11 ساناز كيوان داريان فاكتور 21745,0.0000,6900000.0000,8,2,0,11,2026-06-17 13:30:19,11,2026-06-17 13:31:02,2,1.0000000000000000,1,0.0000,0.0000,1,988,1.0000000000000000,0.0000,6900000.0000,,6900000.0000
8335,1,799,26,400,2026-05-02 00:00:00,1,بابت فروش 1405/02/12 وجه نقد,بابت فروش 1405/02/12 وجه نقد,0.0000,7000000.0000,1,2,0,11,2026-06-17 15:17:13,11,2026-06-17 15:18:38,2,1.0000000000000000,1,7000000.0000,7000000.0000,1,991,1.0000000000000000,0.0000,7000000.0000,,7000000.0000
8336,1,799,167,401,2026-05-03 00:00:00,1,بابت فروش 1405/02/12 جواد احمدي فاكتور 22061,بابت فروش 1405/02/12 جواد احمدي فاكتور 22061,0.0000,8100000.0000,8,2,0,11,2026-06-17 15:18:01,11,2026-06-17 15:18:43,2,1.0000000000000000,1,0.0000,0.0000,1,992,1.0000000000000000,0.0000,8100000.0000,,8100000.0000
8337,1,799,26,402,2026-05-03 00:00:00,1,بابت فروش 1405/02/13 وجه نقد,بابت فروش 1405/02/13 وجه نقد,0.0000,11500000.0000,1,2,0,11,2026-06-17 15:41:02,11,2026-06-17 15:43:06,2,1.0000000000000000,1,11500000.0000,11500000.0000,1,995,1.0000000000000000,0.0000,11500000.0000,,11500000.0000
8338,1,799,66,403,2026-05-04 00:00:00,1,بابت فروش 1405/02/13 آرش قاسمي فاكتور 22761,بابت فروش 1405/02/13 آرش قاسمي فاكتور 22761,0.0000,2400000.0000,8,2,0,11,2026-06-17 15:41:46,11,2026-06-17 15:43:07,2,1.0000000000000000,1,0.0000,0.0000,1,996,1.0000000000000000,0.0000,2400000.0000,,2400000.0000
8339,1,799,37,404,2026-05-04 00:00:00,1,بابت فروش 1405/02/13 علي غلامعليان فاكتور 22933,بابت فروش 1405/02/13 علي غلامعليان فاكتور 22933,0.0000,2160000.0000,8,2,0,11,2026-06-17 15:42:26,11,2026-06-17 15:43:07,2,1.0000000000000000,1,0.0000,0.0000,1,996,1.0000000000000000,0.0000,2160000.0000,,2160000.0000
8340,1,799,26,405,2026-05-04 00:00:00,1,بابت فروش 1405/02/14 وجه نقد,بابت فروش 1405/02/14 وجه نقد,0.0000,5000000.0000,1,2,0,11,2026-06-20 09:52:49,11,2026-06-20 11:03:47,3,1.0000000000000000,1,5000000.0000,5000000.0000,1,999,1.0000000000000000,0.0000,5000000.0000,,5000000.0000
8341,1,799,41,406,2026-05-04 00:00:00,1,بابت فروش 1405/02/14 رضا شمس فاكتور 22980,بابت فروش 1405/02/14 رضا شمس فاكتور 22980,0.0000,650000.0000,8,2,0,11,2026-06-20 09:57:09,11,2026-06-20 11:03:47,2,1.0000000000000000,1,0.0000,0.0000,1,999,1.0000000000000000,0.0000,650000.0000,,650000.0000
8342,1,799,47,407,2026-05-05 00:00:00,1,بابت فروش 1405/02/14 متين شمس فاكتور 22982,بابت فروش 1405/02/14 متين شمس فاكتور 22982,0.0000,3300000.0000,8,2,0,11,2026-06-20 09:58:01,11,2026-06-20 11:03:48,2,1.0000000000000000,1,0.0000,0.0000,1,1000,1.0000000000000000,0.0000,3300000.0000,,3300000.0000
8343,1,799,54,408,2026-05-05 00:00:00,1,بابت فروش 1405/02/14 احمدامامي فاكتور 23349 و 23355,بابت فروش 1405/02/14 احمدامامي فاكتور 23349 و 23355,0.0000,15270000.0000,8,2,0,11,2026-06-20 09:59:55,11,2026-06-20 11:03:48,2,1.0000000000000000,1,0.0000,0.0000,1,1000,1.0000000000000000,0.0000,15270000.0000,,15270000.0000
8344,1,799,54,409,2026-05-04 00:00:00,1,بابت فروش 1405/02/14 احمدامامي فاكتور 23349 و 23355,بابت فروش 1405/02/14 احمدامامي فاكتور 23349 و 23355,0.0000,2000000.0000,1,2,0,11,2026-06-20 10:00:21,11,2026-06-20 11:03:47,2,1.0000000000000000,1,2000000.0000,2000000.0000,1,999,1.0000000000000000,0.0000,2000000.0000,,2000000.0000
8347,1,799,37,410,2026-05-06 00:00:00,1,بابت فروش 1405/02/15 علي غلامعليان فاكتور 23442,بابت فروش 1405/02/15 علي غلامعليان فاكتور 23442,0.0000,11760000.0000,8,2,0,11,2026-06-20 12:03:33,11,2026-06-20 12:12:13,2,1.0000000000000000,1,0.0000,0.0000,1,1004,1.0000000000000000,0.0000,11760000.0000,,11760000.0000
8348,1,799,164,411,2026-05-05 00:00:00,1,بابت فروش 1405/02/15 شميم فتاحي فاكتور 23464,بابت فروش 1405/02/15 شميم فتاحي فاكتور 23464,0.0000,150000.0000,8,2,0,11,2026-06-20 12:05:15,11,2026-06-20 12:12:12,2,1.0000000000000000,1,0.0000,0.0000,1,1003,1.0000000000000000,0.0000,150000.0000,,150000.0000
8350,1,799,26,412,2026-05-06 00:00:00,1,بابت فروش 1405/02/16 وجه نقد,بابت فروش 1405/02/16 وجه نقد,0.0000,13200000.0000,1,2,0,11,2026-06-20 13:05:47,11,2026-06-20 14:29:56,2,1.0000000000000000,1,13200000.0000,13200000.0000,1,1008,1.0000000000000000,0.0000,13200000.0000,,13200000.0000
8351,1,799,37,413,2026-05-07 00:00:00,1,بابت فروش 1405/02/16 علي غلامعليان فاكتور 23926,بابت فروش 1405/02/16 علي غلامعليان فاكتور 23926,0.0000,12000000.0000,8,2,0,11,2026-06-20 14:24:26,11,2026-06-20 14:29:57,2,1.0000000000000000,1,0.0000,0.0000,1,1009,1.0000000000000000,0.0000,12000000.0000,,12000000.0000
8352,1,799,55,414,2026-05-07 00:00:00,1,بابت فروش 1405/02/16 سيامك صفري فاكتور 23937,بابت فروش 1405/02/16 سيامك صفري فاكتور 23937,0.0000,3560000.0000,8,2,0,11,2026-06-20 14:25:26,11,2026-06-20 14:29:57,2,1.0000000000000000,1,0.0000,0.0000,1,1009,1.0000000000000000,0.0000,3560000.0000,,3560000.0000
8353,1,799,167,415,2026-05-07 00:00:00,1,بابت فروش 1405/02/16 جواد احمدي فاكتور 24387,بابت فروش 1405/02/16 جواد احمدي فاكتور 24387,0.0000,4800000.0000,8,2,0,11,2026-06-20 14:26:14,11,2026-06-20 14:29:57,2,1.0000000000000000,1,0.0000,0.0000,1,1009,1.0000000000000000,0.0000,4800000.0000,,4800000.0000
8354,1,799,41,416,2026-05-06 00:00:00,1,بابت فروش 1405/02/16 رضا شمس فاكتور 23966,بابت فروش 1405/02/16 رضا شمس فاكتور 23966,0.0000,5710000.0000,8,2,0,11,2026-06-20 14:26:59,11,2026-06-20 14:29:56,2,1.0000000000000000,1,0.0000,0.0000,1,1008,1.0000000000000000,0.0000,5710000.0000,,5710000.0000
8355,1,799,26,417,2026-05-07 00:00:00,1,بابت فروش 1405/02/17 وجه نقد,بابت فروش 1405/02/17 وجه نقد,0.0000,44950000.0000,1,2,0,11,2026-06-20 14:56:52,11,2026-06-20 15:01:18,2,1.0000000000000000,1,44950000.0000,44950000.0000,1,1013,1.0000000000000000,0.0000,44950000.0000,,44950000.0000
8356,1,799,160,418,2026-05-08 00:00:00,1,بابت فروش 1405/02/17 محمد سعادت فاكتور 24483,بابت فروش 1405/02/17 محمد سعادت فاكتور 24483,0.0000,2160000.0000,8,2,0,11,2026-06-20 14:57:42,11,2026-06-20 15:01:18,2,1.0000000000000000,1,0.0000,0.0000,1,1014,1.0000000000000000,0.0000,2160000.0000,,2160000.0000
8357,1,799,41,419,2026-05-08 00:00:00,1,بابت فروش 1405/02/17 رضا شمس فاكتور 25148 و24489,بابت فروش 1405/02/17 رضا شمس فاكتور 25148 و24489,0.0000,3090000.0000,8,2,0,11,2026-06-20 14:58:45,11,2026-06-20 15:01:18,2,1.0000000000000000,1,0.0000,0.0000,1,1014,1.0000000000000000,0.0000,3090000.0000,,3090000.0000
8358,1,799,93,420,2026-05-08 00:00:00,1,بابت فروش 1405/02/17 حافظ زماني فاكتور 25073,بابت فروش 1405/02/17 حافظ زماني فاكتور 25073,0.0000,5000000.0000,8,2,0,11,2026-06-20 14:59:32,11,2026-06-20 15:01:18,2,1.0000000000000000,1,0.0000,0.0000,1,1014,1.0000000000000000,0.0000,5000000.0000,,5000000.0000
8362,32,789,156,69,2026-04-22 00:00:00,1,انتقالي از پارسيان به پارسيان اقا مجيد بابت افتتاح حساب,انتقالي از پارسيان به پارسيان اقا مجيد بابت افتتاح حساب,0.0000,10000000.0000,8,1,4,11,2026-06-21 12:53:11,11,2026-06-21 12:53:11,1,1.0000000000000000,,0.0000,0.0000,1,,1.0000000000000000,0.0000,10000000.0000,,10000000.0000
8363,2,813,56,421,2026-05-23 00:00:00,1,واريز به پارسيان بابت عودت قرض يه سپنتا (تينا صالحي),واريز به پارسيان بابت عودت قرض يه سپنتا (تينا صالحي),0.0000,2000000000.0000,8,1,0,11,2026-06-21 13:55:22,11,2026-06-21 13:55:22,1,1.0000000000000000,1,0.0000,0.0000,1,,1.0000000000000000,0.0000,2000000000.0000,,2000000000.0000
8364,32,789,133,70,2026-05-23 00:00:00,1,انتقالي از پارسيان به پارسيان پس انداز,انتقالي از پارسيان به پارسيان پس انداز,0.0000,200000000.0000,8,1,4,11,2026-06-21 13:56:25,11,2026-06-21 13:56:25,1,1.0000000000000000,,0.0000,0.0000,1,,1.0000000000000000,0.0000,200000000.0000,,200000000.0000
8365,2,813,232,422,2026-05-24 00:00:00,1,واريز تسهيلات دريافتي (وام) 871292323891606,واريز تسهيلات دريافتي (وام) 871292323891606,0.0000,32000000000.0000,8,1,0,11,2026-06-21 14:27:09,11,2026-06-21 14:27:09,1,1.0000000000000000,1,0.0000,0.0000,1,,1.0000000000000000,0.0000,32000000000.0000,,32000000000.0000
8366,2,813,16,423,2026-05-24 00:00:00,1,واريز پيش دريافت تسهيلات دريافتي (وام) 871292323891606,واريز پيش دريافت تسهيلات دريافتي (وام) 871292323891606,0.0000,17851646.0000,8,1,0,11,2026-06-21 14:28:09,11,2026-06-21 14:28:09,1,1.0000000000000000,1,0.0000,0.0000,1,,1.0000000000000000,0.0000,17851646.0000,,17851646.0000
8367,32,789,133,71,2026-05-25 00:00:00,1,انتقالي از پارسيان به ملي 4002,انتقالي از پارسيان به ملي 4002,0.0000,32000000000.0000,8,1,4,11,2026-06-21 14:52:56,11,2026-06-21 14:52:56,1,1.0000000000000000,,0.0000,0.0000,1,,1.0000000000000000,0.0000,32000000000.0000,,32000000000.0000
8369,32,789,133,72,2026-06-06 00:00:00,1,انتقالي از پارسيان به ملي 4002,انتقالي از پارسيان به ملي 4002,0.0000,7000000000.0000,8,1,4,11,2026-06-21 15:53:54,11,2026-06-21 15:53:54,1,1.0000000000000000,,0.0000,0.0000,1,,1.0000000000000000,0.0000,7000000000.0000,,7000000000.0000
8372,1,799,26,424,2026-05-08 00:00:00,1,بابت فروش 1405/02/18 وجه نقد,بابت فروش 1405/02/18 وجه نقد,0.0000,14500000.0000,1,2,0,11,2026-06-22 14:00:51,11,2026-06-22 14:06:21,2,1.0000000000000000,1,14500000.0000,14500000.0000,1,1042,1.0000000000000000,0.0000,14500000.0000,,14500000.0000
8373,1,799,48,425,2026-05-09 00:00:00,1,بابت فروش 1405/02/18 محمد امين مكتوبيان فاكتور 25201,بابت فروش 1405/02/18 محمد امين مكتوبيان فاكتور 25201,0.0000,2160000.0000,8,2,0,11,2026-06-22 14:02:35,11,2026-06-22 14:06:22,3,1.0000000000000000,1,0.0000,0.0000,1,1043,1.0000000000000000,0.0000,2160000.0000,,2160000.0000
8374,1,799,41,426,2026-05-09 00:00:00,1,بابت فروش 1405/02/18 رضا شمس فاكتور 25839,بابت فروش 1405/02/18 رضا شمس فاكتور 25839,0.0000,2520000.0000,8,2,0,11,2026-06-22 14:03:54,11,2026-06-22 14:06:22,2,1.0000000000000000,1,0.0000,0.0000,1,1043,1.0000000000000000,0.0000,2520000.0000,,2520000.0000
8375,1,799,37,427,2026-05-09 00:00:00,1,بابت فروش 1405/02/18 علي غلامعليان فاكتور 25853,بابت فروش 1405/02/18 علي غلامعليان فاكتور 25853,0.0000,13230000.0000,8,2,0,11,2026-06-22 14:04:43,11,2026-06-22 14:06:22,2,1.0000000000000000,1,0.0000,0.0000,1,1043,1.0000000000000000,0.0000,13230000.0000,,13230000.0000
8376,1,799,205,428,2026-05-09 00:00:00,1,بابت فروش 1405/02/18 برديا رفيعيان فاكتور 25191,بابت فروش 1405/02/18 برديا رفيعيان فاكتور 25191,0.0000,2360000.0000,8,2,0,11,2026-06-22 14:05:33,11,2026-06-22 14:06:22,2,1.0000000000000000,1,0.0000,0.0000,1,1043,1.0000000000000000,0.0000,2360000.0000,,2360000.0000
